id,name_de,synonyms_de,name_fr,synonyms_fr,name_it,synonyms_it,name_en,synonyms_en,category_de,category_fr,category_it,category_en,kcal,fat,protein
13289,"Schwein, Haxe, geschmort (ohne zusatz von Fett und Salz)",,"Porc, jarret, braisé (sans adjonction de graisse ni de sel)",,"Maiale, geretto, brasato (senza aggiunta di grassi o sale)",,"Pork, knuckle, braised (without addition of fat and salt)",,Fleisch und Innereien/Schwein,Viande et abats/Porc,Carne e frattaglie/Maiale,Meat and offal/Pork,267,11.7,39.4
678,"Schwein, Haxe, roh",,"Porc, jarret, cru",,"Maiale, geretto, crudo",Ossobuco,"Pork, knuckle, raw",,Fleisch und Innereien/Schwein,Viande et abats/Porc,Carne e frattaglie/Maiale,Meat and offal/Pork,174,7.6,25.6
13283,"Schwein, Kotelett, gebraten (ohne Zusatz von Fett und Salz)",,"Porc, côtelette, grillé (sans adjonction de graisse ni de sel)",,"Maiale, costoletta, alla griglia (senza aggiunta di grassi o sale)",,"Pork, chop, pan fried (without addition of fat and salt)",,Fleisch und Innereien/Schwein,Viande et abats/Porc,Carne e frattaglie/Maiale,Meat and offal/Pork,276,16,32.9
8,"Schwein, Kotelett, roh",,"Porc, côtelette, crue",,"Maiale, costoletta, cruda",,"Pork, chop, raw",,Fleisch und Innereien/Schwein,Viande et abats/Porc,Carne e frattaglie/Maiale,Meat and offal/Pork,179,10.4,21.4
689,"Schwein, Leber, roh",,"Porc, foie, cru",,"Maiale, fegato, crudo ",,"Pork, liver, raw",,Fleisch und Innereien/Schwein,Viande et abats/Porc,Carne e frattaglie/Maiale,Meat and offal/Pork,130,4.9,20.7
42,"Schwein, Nierstück, roh",,"Porc, filet, cru",,"Maiale, lonza, cruda",,"Pork, loin, raw",,Fleisch und Innereien/Schwein,Viande et abats/Porc,Carne e frattaglie/Maiale,Meat and offal/Pork,138,5.1,22.9
43,"Schwein, Runder Mocken, roh",Plätzli,"Porc, pièce ronde, tranche, cru",,"Maiale, girello, cruda",Fettina,"Pork, eye of round, raw",,Fleisch und Innereien/Schwein,Viande et abats/Porc,Carne e frattaglie/Maiale,Meat and offal/Pork,126,4.9,20.6
1077,"Schwein, Schulter, Braten medium"", im Ofen gebraten (ohne Zugabe von Fett und Salz)""",,"Porc, épaule, rôti au four à point"" (sans adjonction de graisse ni de sel)""",,"Maiale, spalla arrosta al forno, cottura media (senza aggiunta di grassi o sale)",,"Pork, chuck, medium, roast in oven (without addition of fat and salt)",,Fleisch und Innereien/Schwein,Viande et abats/Porc,Carne e frattaglie/Maiale,Meat and offal/Pork,229,11.6,31.1
1079,"Schwein, Schulter, Braten well done"", im Ofen gebraten (ohne Zugabe von Fett und Salz)""",,"Porc,  épaule, rôti au four bien cuit""  (sans adjonction de graisse ni de sel)""",,"Maiale, spalla arrosta al forno, ben cotta (senza aggiunta di grassi o sale)",,"Pork, chuck, well done, roast in oven (without addition of fat and salt)",,Fleisch und Innereien/Schwein,Viande et abats/Porc,Carne e frattaglie/Maiale,Meat and offal/Pork,292,14.8,39.7
676,"Schwein, Schulter, Braten, roh",,"Porc, épaule, rôti, cru",,"Maiale, spalla, arrosto, crudo ",,"Pork, chuck, roast, raw",,Fleisch und Innereien/Schwein,Viande et abats/Porc,Carne e frattaglie/Maiale,Meat and offal/Pork,181,9.2,24.6
9,"Schwein, Voressen, roh",Ragout,"Porc, ragoût, cru",,"Maiale, spezzatino, crudo",Ragù,"Pork, ragout, raw",,Fleisch und Innereien/Schwein,Viande et abats/Porc,Carne e frattaglie/Maiale,Meat and offal/Pork,135,5.7,20.9
1102,"Schweinefleisch (Durchschnitt exkl. Innereien, Kotelett, Haxe), roh",,"Viande de porc (moyenne sans abats ni côtelette ni pied), crue",,"Carne di maiale (in media, senza interiora, cotoletta, stinco), cruda",,"Pork (average excluding offal, chop, knuckle), raw",,Fleisch und Innereien/Schwein,Viande et abats/Porc,Carne e frattaglie/Maiale,Meat and offal/Pork,160,8.3,21.4
594,Schweineschmalz,,Saindoux,,Strutto,,Pork lard,,Fette und Öle/Fette,Graisses et huiles/Graisses,Grassi e oli/Grassi,Fats and oils/Fats,891,99,0
1085,Schweinsbratwurst,,Saucisse à rôtir de porc,,Salsiccia da arrostire di maiale,Bratwurst di maiale,Pork sausage (Schweinsbratwurst),,Fleisch- und Wurstwaren/Brühwurstware,Produits carnés et charcuterie/Produits de charcuterie bouillis,Prodotti carnei e insaccati/Salsicce scottate,Sausages and cold meats/Boilded sausage products,236,18.8,16.2
1668,"Schweinspiccata, zubereitet",,"Piccata de porc, préparée",,"Piccata di maiale, preparata",,"Porc piccata, prepared",,Gerichte/Sonstige salzige/rezente Gerichte,Plats/Autres plats salés/épicés,Cibi/Altri cibi salati/saporiti,Prepared dishes/Other savoury dishes,233,12.8,23.7
1671,"Schweinsragout mit Sauce, zubereitet",,"Ragoût de porc avec sauce, préparé",,"Ragù di maiale con salsa, preparato",,"Pork ragout with sauce, prepared",,Gerichte/Sonstige salzige/rezente Gerichte,Plats/Autres plats salés/épicés,Cibi/Altri cibi salati/saporiti,Prepared dishes/Other savoury dishes,113,5.5,12.4
1086,Schweinswurst,,"Petite saucisse de porc, à pocher",,Salsiccia di maiale,,Pork sausage (Schweinswurst),,Fleisch- und Wurstwaren/Brühwurstware,Produits carnés et charcuterie/Produits de charcuterie bouillis,Prodotti carnei e insaccati/Salsicce scottate,Sausages and cold meats/Boilded sausage products,268,22.4,16.2
782,"Schweizer Salami, Schweine- und Rindfleisch",,"Salami suisse, porc et boeuf",,"Salame svizzero, maiale e manzo",,"Swiss Salami, beef and pork",,Fleisch- und Wurstwaren/Rohwurstware,Produits carnés et charcuterie/Produits de charcuterie crus,Prodotti carnei e insaccati/Insaccati crudi,Sausages and cold meats/Raw sausage products,487,43.7,22
760,"Seehecht, roh",,"Merlu, cru",Colin,"Nasello, crudo",,"Fish, hake, raw",,Fisch/Meeresfische,Poisson/Poissons de mer,Pesce/Pesci di mare,Fish/Sea fish,71,0.3,17
754,"Seelachs, roh",Kohlfisch;Köhler;Pollack,"Lieu noir, cru",Colin noir,"Merluzzo nero, crudo",,"Fish, pollock, raw",,Fisch/Meeresfische,Poisson/Poissons de mer,Pesce/Pesci di mare,Fish/Sea fish,80,0.3,19.3
755,"Seezunge, roh",,"Sole, crue",,"Sogliola, cruda",,"Fish, sole, raw",,Fisch/Meeresfische,Poisson/Poissons de mer,Pesce/Pesci di mare,Fish/Sea fish,85,1.1,18.7
1660,"Sellerie-Piccata, zubereitet",,"Piccata de céléris, préparée",,"Piccata di sedano rapa, preparata",,"Celeriac piccata, prepared",,Gerichte/Sonstige salzige/rezente Gerichte,Plats/Autres plats salés/épicés,Cibi/Altri cibi salati/saporiti,Prepared dishes/Other savoury dishes,162,11.6,5.3
1655,"Selleriescheiben, paniert, zubereitet",,"Tranches de céléri, panées, préparées",,"Fette di sedano rapa, impanate, preparate",,"Celeriac slices, breaded, prepared",,Gemüse/Gemüse gekocht (inkl. Konserven),Légumes/Légumes cuits (conserves comprises),Verdure/Verdure cotte (incl. conserve),Vegetables/Cooked vegetables (incl. cans),138,5.7,5
1463,Semmeli,,"Petit pain Semmeli""""",,"Panino Semmeli""""",,"Semmeli (bread roll, white)",,"Brote, Flocken und Frühstückscerealien/Brote und Brotwaren","Pains, flocons et céréales pour le petit-déjeuner/Pains et produits de boulangerie","Pane, fiocchi e cereali per la prima colazione/Pane e prodotti di panetteria","Bread, flakes and breakfast cereals/Bread and bread products",262,0.8,8.9
280,Sesamsamen ungeschält,,Graine de sésame,,Semi di sesamo,,Sesame seeds whole,,"Nüsse, Samen und Ölfrüchte","Noix, graines et produits oléagineux","Noci, semi e frutti oleosi","Nuts, seeds and oleaginous fruit",589,49.8,17.7
515,"Sherry, 18.5 vol%",Jerez,"Sherry, 18.5 vol%",,"Sherry, 18.5 vol%",,"Sherry, 18.5 vol%",,Alkoholhaltige Getränke/Wein,Boissons alcoolisées/Vin,Bevande alcoliche/Vino,Alcoholic beverages/Wine,118,0,0.1
1697,"Siedfleischsalat, zubereitet",,"Salade de boeuf bouilli, préparée",,"Insalata di bollito, preparata",,"Boiling meat salad, prepared",,Gerichte/Salate,Plats/Salades,Cibi/Insalate,Prepared dishes/Salads,227,17,16.5
494,"Silberzwiebel, in Essig eingelegt",,Oignon au vinaigre,,"Cipolline, sott'aceto",,"Pearl onion, pickled",,Gemüse/Gemüse gekocht (inkl. Konserven),Légumes/Légumes cuits (conserves comprises),Verdure/Verdure cotte (incl. conserve),Vegetables/Cooked vegetables (incl. cans),28,0.2,0.9
569,Sirup unverdünnt,,Sirop concentré,,Sciroppo concentrato,,Syrup undiluted,,Alkoholfreie Getränke/Sirup,Boissons sans alcool/Sirop,Bevande analcoliche/Sciroppo,Non-alcoholic beverages/Cordial,371,0.2,0.1
1132,Sirup zubereitet (verdünnt im Verhältnis 1:5.5),,Sirop preparé (dilué en proportion 1:5.5),,Sciroppo pronto (diluito di regola 1:5.5),,"Syrup, ready to drink (dilution 1:5.5)",,Alkoholfreie Getränke/Sirup;Alkoholfreie Getränke/Süssgetränke,Boissons sans alcool/Sirop;Boissons sans alcool/Boissons sucrées,Bevande analcoliche/Sciroppo;Bevande analcoliche/Bevande zuccherate,Non-alcoholic beverages/Cordial;Non-alcoholic beverages/Soft drinks,54,0,0
72,"Soja Drink, nature",Sojamilch,"Boisson de soja, nature",Lait de soja,"Bevanda alla soia, naturale",Latte di soia,"Soya drink, plain",,Milch und Milchprodukte/Milchersatzprodukte,Lait et produits laitiers/Substituts du lait,Latte e prodotti di latte/Prodotti sostituti del latte,Milk and dairy products/Milk substitutes,40,2.2,3.9
1061,"Sojabohne, gekocht (ohne Zugabe von Fett und Salz)",,"Fève de soja, cuite (sans adjonction de graisse ni de sel)",,"Fagiolo di soia, cotto (senza aggiunta di grassi o sale)",,"Soybean, cooked (without addition of fat and salt)",,"Getreideprodukte, Hülsenfrüchte und Kartoffeln/Hülsenfrüchte","Produits céréaliers, légumineuses et pommes de terre/Légumineuses","Prodotti a base di cereali, legumi e patate/Legumi","Cereal products, pulses and potatoes/Pulses",173,7,14
442,"Sojabohne, getrocknet",,"Fève de soja, sèche",,"Fagioli di soia, secchi",,"Soybean, dried",,"Getreideprodukte, Hülsenfrüchte und Kartoffeln/Hülsenfrüchte","Produits céréaliers, légumineuses et pommes de terre/Légumineuses","Prodotti a base di cereali, legumi e patate/Legumi","Cereal products, pulses and potatoes/Pulses",387,18.3,38.2
996,"Sojamehl, entfettet",,"Farine de soja, dégraissée",,"Farina di soia, sgrassata",,"Soya flour, defatted",,"Getreideprodukte, Hülsenfrüchte und Kartoffeln/Mehle und Stärke","Produits céréaliers, légumineuses et pommes de terre/Farines et amidon","Prodotti a base di cereali, legumi e patate/Farine e amidi","Cereal products, pulses and potatoes/Flour and starch",249,1.2,45.2
995,"Sojamehl, vollfett",,"Farine de soja, entière",,Farina di soia integrale (intera),,"Soya flour, full fat",,"Getreideprodukte, Hülsenfrüchte und Kartoffeln/Mehle und Stärke","Produits céréaliers, légumineuses et pommes de terre/Farines et amidon","Prodotti a base di cereali, legumi e patate/Farine e amidi","Cereal products, pulses and potatoes/Flour and starch",398,20.6,40.8
603,Sojaöl,,Huile de soja,,Olio di soia,,Soybean oil,,Fette und Öle/Öle,Graisses et huiles/Huiles,Grassi e oli/Oli,Fats and oils/Oils,809,89.9,0
466,"Sojasprossen, roh",Sojakeime,"Pousses de soja, crues",,"Germogli di soia, crudi",,Soybean sprouts,,Gemüse/Sprossen und Keimlinge,Légumes/Pousses et germes,Verdure/Germogli e piantine,Vegetables/Sprouts and shoots,55,1,5.5
281,Sonnenblumenkerne,,Graine de tournesol,,Semi di girasole,,Sunflower seeds,,"Nüsse, Samen und Ölfrüchte","Noix, graines et produits oléagineux","Noci, semi e frutti oleosi","Nuts, seeds and oleaginous fruit",626,53,21.3
598,Sonnenblumenöl,,Huile de tournesol,,Olio di semi di girasole,,Sunflower oil,,Fette und Öle/Öle,Graisses et huiles/Huiles,Grassi e oli/Oli,Fats and oils/Oils,809,89.9,0
1068,"Sonnenblumenöl HO (high oleic), raffiniert",,"Huile de tournesol HO, raffinée",,"Olio di girasole HO, raffinato",,"Sunflower oil HO (high oleic), refined",,Fette und Öle/Öle,Graisses et huiles/Huiles,Grassi e oli/Oli,Fats and oils/Oils,810,90,0
892,"Sorbet, Frucht",,"Sorbet, aux fruits",,"Sorbetto, alla frutta",,"Sorbet, fruit",,Süssigkeiten/Glacen auf Wasserbasis,Sucreries/Glaces à base d'eau,Dolciumi/Gelati a base di acqua,Sweets/Water based ice cream,136,0,0.2
1024,"Spargel, gedämpft (ohne Zugabe von Salz)",,"Asperge, à la vapeur (sans adjonction de sel)",,"Asparago, al vapore (senza aggiunta di sale)",,"Asparagus, steamed (without addition of salt)",,Gemüse/Gemüse gekocht (inkl. Konserven),Légumes/Légumes cuits (conserves comprises),Verdure/Verdure cotte (incl. conserve),Vegetables/Cooked vegetables (incl. cans),27,0.2,2.2
443,"Spargel, roh",,"Asperge, crue",,"Asparago, crudo",,"Asparagus, raw",,Gemüse/Gemüse frisch,Légumes/Légumes frais,Verdure/Verdure fresche,Vegetables/Fresh vegetables,27,0.2,2.2
1025,"Spinat, gedämpft (ohne Zugabe von Salz)",,"Épinard, à la vapeur (sans adjonction de sel)",,"Spinaci, al vapore (senza aggiunta di sale)",,"Spinach, steamed (without addition of salt)",,Gemüse/Gemüse gekocht (inkl. Konserven),Légumes/Légumes cuits (conserves comprises),Verdure/Verdure cotte (incl. conserve),Vegetables/Cooked vegetables (incl. cans),30,0.5,3.6
365,"Spinat, roh",,"Épinard, cru",,"Spinaci, crudi",,"Spinach, raw",,Gemüse/Gemüse frisch,Légumes/Légumes frais,Verdure/Verdure fresche,Vegetables/Fresh vegetables,23,0.4,2.7
1567,"Spinatkuchen, gebacken (mit Blätterteig)",Spinatwähe,"Gateau aux épinards, cuit au four (pâte feuilletée)",,"Torta ai spinaci, cotta nel forno (pasta sfoglia)",,"Spinach quiche, baked (with puff pastry)",,Gerichte/Kuchen und Gratins,Plats/Tartes sucrées et salées et gratins,Cibi/Torte dolci e salate e gratin,"Prepared dishes/Cakes, pies and gratins",178,12.2,5.8
1566,"Spinatkuchen, gebacken (mit Kuchenteig)",Spinatwähe,"Gateau aux épinards, cuit au four (pâte à gateau)",,"Torta ai spinaci, cotta nel forno (pasta per torta)",,"Spinach quiche, baked (with cake dough)",,Gerichte/Kuchen und Gratins,Plats/Tartes sucrées et salées et gratins,Cibi/Torte dolci e salate e gratin,"Prepared dishes/Cakes, pies and gratins",169,10.1,6.1
646,"Spirituosen 40 vol% (z.B. Brandy, Gin)",,"Eaux-de-vie, 40 vol% (p.e. Abricotine, Brandy, Gin, Rhum, Williamine, Whisky)",,"Acquavite 40 vol% (Brandy, Gin, Rum, Whisky)",,"Spirits, 40 vol% (e.g. brandy, gin)",,Alkoholhaltige Getränke/Spirituosen,Boissons alcoolisées/Spiritueux,Bevande alcoliche/Spiritosi,Alcoholic beverages/Spirits,221,0,0
917,Spitzbube (Mürbeteiggebäck mit Konfitüre),,Coquin (Sablés à la confiture),,Discoletto (Frollini alla marmellata),,Rascal (Shortbread cookie with jam),,Süssigkeiten/Sonstige süsse Backwaren,Sucreries/Autres articles de pâtisserie,Dolciumi/Altre pasticcerie dolci,Sweets/Other sweet pastries,499,25.6,5.8
843,St. Galler Bürli (halbweiss),,Bürli de St. Gall (farine mi-blanche),,Bürli di San Gallo (farina semi-bianca),,Bread roll from St. Gallen (semi white),,"Brote, Flocken und Frühstückscerealien/Brote und Brotwaren","Pains, flocons et céréales pour le petit-déjeuner/Pains et produits de boulangerie","Pane, fiocchi e cereali per la prima colazione/Pane e prodotti di panetteria","Bread, flakes and breakfast cereals/Bread and bread products",231,1,9.1
792,St. Galler Schüblig,,Schüblig de Saint-Gall,,Schüblig di San Gallo,,St. Gall Schüblig sausage,,Fleisch- und Wurstwaren/Brühwurstware,Produits carnés et charcuterie/Produits de charcuterie bouillis,Prodotti carnei e insaccati/Salsicce scottate,Sausages and cold meats/Boilded sausage products,292,26.3,13.6
570,St. Paulin,,St. Paulin,,Formaggio St. Paulin,,St. Paulin cheese,,Milch und Milchprodukte/Hartkäse,Lait et produits laitiers/Fromage à pâte dure,Latte e prodotti di latte/Formaggio a pasta dura,Milk and dairy products/Hard cheese,279,23,18
400,"Stachelbeere, roh",,"Groseille à maquereau, crue",,"Uva spina, cruda",,"Gooseberry, raw",,Früchte/Früchte frisch,Fruits/Fruits frais,Frutta/Frutta fresca,Fruit/Fresh fruit,34,0.1,0.6
1026,"Stangensellerie, gedämpft (ohne Zugabe von Salz)",,"Céleri branche, à la vapeur (sans adjonction de sel)",,"Sedano verde, al vapore (senza aggiunta di sale)",,"Celery, steamed (without addition of salt)",,Gemüse/Gemüse gekocht (inkl. Konserven),Légumes/Légumes cuits (conserves comprises),Verdure/Verdure cotte (incl. conserve),Vegetables/Cooked vegetables (incl. cans),16,0.1,1
366,"Stangensellerie, roh",,"Céleri branche, cru",,"Sedano, crudo",,"Celery, raw",,Gemüse/Gemüse frisch,Légumes/Légumes frais,Verdure/Verdure fresche,Vegetables/Fresh vegetables,14,0.1,0.9
1040,"Steinpilz, gedünstet (ohne Zugabe von Fett und Salz)",,"Bolet, à l'étuvée (sans adjonction de graisse ni de sel)",,"Fungo porcino, stufato (senza aggiunta di grasso e sale)",Boleto,"Edible boletus, stewed (without addition of fat and salt)",,Gemüse/Pilze,Légumes/Champignons,Verdure/Funghi,Vegetables/Mushrooms,39,0.5,4.4
455,"Steinpilz, roh",,"Bolet, cru",Cèpe,"Fungo porcino, crudo",Boleto,"Edible boletus, fresh",,Gemüse/Pilze,Légumes/Champignons,Verdure/Funghi,Vegetables/Mushrooms,32,0.4,3.6
770,Surimi,,Surimi,,Surimi,,Surimi,,Fisch/Fischerzeugnisse,Poisson/Produits à base de poisson,Pesce/Prodotti della pesca,Fish/Fish products,81,0.7,12.6
1609,"Taboulé, zubereitet (mit Bulgur)",,"Taboulé, préparé (avec Boulgour)",,"Taboulé, preparato (con Bulgur)",,"Taboulé, prepared (with Bulgur)",,Gerichte/Salate,Plats/Salades,Cibi/Insalate,Prepared dishes/Salads,114,5.5,2.4
1610,"Taboulé, zubereitet (mit Couscous)",,"Taboulé, préparé (avec Couscous)",,"Taboulé, preparato (con Couscous)",,"Taboulé, prepared (with Couscous)",,Gerichte/Salate,Plats/Salades,Cibi/Insalate,Prepared dishes/Salads,134,6.1,3
1684,"Tartarsauce, selbst zubereitet mit Rapsöl-Mayonnaise",,"Sauce tartare, préparée à la maison avec la mayonnaise de colza",,"Salsa tartar, fatta in casa con maionese di colza",,"Tartare sauce, home made with rapeseed mayonnaise",,Verschiedenes/Saucen,Divers/Sauces,Diversi/Salse,Various/Sauces,383,40,3.6
803,"Tee, ungezuckert",,"Thé, non sucré",,"Té, non zuccherato",,"Tea, no sugar added",,Alkoholfreie Getränke/Tee,Boissons sans alcool/Thé,Bevande analcoliche/Tè,Non-alcoholic beverages/Tea,0,0,0
1062,"Teigwaren mit Ei, gekocht im Salzwasser (unjodiert)",Eierteigwaren,"Pâtes alimentaires aux oeufs, cuites à l'eau salée (sel non iodé)",,"Pasta all'uovo, cotta in acqua salata (sale non iodato)",,"Pasta with egg, cooked in salted water (uniodised)",,"Getreideprodukte, Hülsenfrüchte und Kartoffeln/Teigwaren","Produits céréaliers, légumineuses et pommes de terre/Pâtes alimentaires","Prodotti a base di cereali, legumi e patate/Pasta","Cereal products, pulses and potatoes/Pasta",137,1,5
799,"Teigwaren mit Ei, trocken",Eierteigwaren,"Pâtes alimentaires aux oeufs, sèches",,"Pasta all'uovo, secca",,"Pasta with egg, dry",,"Getreideprodukte, Hülsenfrüchte und Kartoffeln/Teigwaren","Produits céréaliers, légumineuses et pommes de terre/Pâtes alimentaires","Prodotti a base di cereali, legumi e patate/Pasta","Cereal products, pulses and potatoes/Pasta",365,2.8,13.3
1063,"Teigwaren ohne Ei, gekocht im Salzwasser (unjodiert)",,"Pâtes alimentaires sans oeufs, cuites à l'eau salée (sel non iodé)",,"Pasta, cotta in acqua salata (sale non iodato)",,"Pasta egg-free, cooked in salted water (uniodised)",,"Getreideprodukte, Hülsenfrüchte und Kartoffeln/Teigwaren","Produits céréaliers, légumineuses et pommes de terre/Pâtes alimentaires","Prodotti a base di cereali, legumi e patate/Pasta","Cereal products, pulses and potatoes/Pasta",165,0.6,5.8
800,"Teigwaren ohne Ei, trocken",,"Pâtes alimentaires sans oeufs, sèches",,"Pasta, secca",,"Pasta egg-free, dry",,"Getreideprodukte, Hülsenfrüchte und Kartoffeln/Teigwaren","Produits céréaliers, légumineuses et pommes de terre/Pâtes alimentaires","Prodotti a base di cereali, legumi e patate/Pasta","Cereal products, pulses and potatoes/Pasta",353,1.2,12.5
